# all data are average pixel intensities inside the selected area
# areas:
# 37	487	37	496
1189.6216	1194.8706	3197.4055	2309.4475
1202.8108	1205.0862	3217.1353	2269.2078
1177.6757	1200.1683	3031.2163	2278.8489
1176.8108	1205.8317	3070.4866	2259.008
1225.6487	1209.8275	2973.3242	2204.6028
1194.8918	1191.5852	3015.6216	2234.5583
1214.4595	1219.154	3184.5676	2234.609
1214.7297	1200.503	3323.2703	2233.867
1234.3513	1203.3552	3107.946	2221.4475
1191.7028	1195.4169	3011.946	2258.0908
1208.8379	1204.5442	3298.6487	2221.1372
1184.6216	1206.4066	3378.3513	2207.5725
1188.3784	1193.7495	3014.946	2136.8428
1225.7567	1211.7968	3034.2163	2195.6633
1203.2972	1205.1807	3157.081	2230.5667
1174.4324	1195.2177	2992.919	2169.3708
1226.7028	1208.0205	3035.1082	2225.5947
1236.3784	1199.7865	3198.3513	2224.6008
1199.7297	1201.4641	2977.3242	2180.5645
1226.4324	1203.3799	3012.081	2168.3547
1193.9459	1204.2731	2955.4595	2176.2922
1208.3513	1199.6385	3066.6216	2237.7258
1207.3513	1210.2258	2951.7297	2245.133
1192.7838	1201.0287	3121.054	2229.117
1211.8108	1209.3983	3080.2703	2200.0725
3372.5405	2743.8276	3338.0	3230.6917
3820.6487	2738.1067	3261.162	3103.369
3638.1892	2690.5442	3317.2163	3196.3508
3451.2703	2775.9036	3177.1082	3241.4517
3480.162	2671.0903	3371.838	3163.7783
3378.1892	2738.1272	3403.6758	3155.7056
3602.7297	2722.076	3319.5405	3053.8064
3379.0	2691.2915	3300.1082	3243.6775
3391.0	2667.2732	3310.1082	3251.8953
3454.5945	2738.6736	3229.7026	3155.9617
3379.3784	2717.3738	3171.5134	3215.3286
3569.4866	2712.345	3297.1892	3222.9556
3362.7568	2731.573	3217.838	3170.857
3258.162	2707.891	3319.0	3132.5989
3585.2432	2682.466	3199.5676	3178.615
3537.3784	2741.5256	3133.4866	3111.008
3319.2974	2775.7393	3244.4595	3180.9395
3333.946	2761.0493	3493.3513	3182.2458
3339.5676	2664.2668	3236.8108	3194.7883
3203.054	2723.805	3279.2432	3111.5725
3309.5945	2737.9773	2971.5945	3196.6472
3154.2703	2706.6797	3305.6487	3286.4475
3353.027	2782.8933	3174.5676	3318.107
3682.4055	2776.386	3263.2703	3218.508
3647.027	2741.9795	3252.5676	3237.9172
3570.919	2723.5112	3382.4866	3252.1997
3630.4055	2814.7537	3238.8108	3288.7458
3578.5676	2834.1519	3448.0	3232.9436
3551.3784	2659.657	3495.1892	3185.893
3600.4595	2764.1006	3160.973	3287.002
3378.054	2710.0122	3155.2432	3198.125
3580.0	2788.7104	3267.5134	3240.8167
3610.3513	2765.0513	3493.1082	3256.9011
3541.162	2766.306	3142.5676	3108.9556
3575.4866	2675.2444	3093.2163	3208.768
3671.0	2752.1868	3380.3513	3225.0967
3350.027	2678.6816	3049.2974	3243.3186
3370.7837	2715.076	3173.973	3232.4314
3575.7297	2828.85	3255.5134	3349.2078
3485.4055	2765.3184	3060.6216	3291.1028
3457.4324	2832.347	3413.4595	3346.627
3696.8647	2680.9878	3373.8647	3195.2178
3396.7837	2733.8892	3059.0	3202.0908
3262.7297	2669.9753	3148.973	3182.125
3765.2163	2798.6406	3473.2703	3254.7822
3215.1082	2715.074	3423.3513	3264.1936
3650.7297	2757.8687	3403.5134	3308.141
3491.7568	2723.4907	2994.0	3149.357
3377.4866	2704.0513	3234.973	3194.4172
3485.5676	2764.772	3488.7297	3230.9375
3390.2703	2702.3223	3430.8108	3189.0706
3525.081	2873.3594	3481.7568	3385.002
3273.5676	2768.1602	3492.1082	3261.5583
3511.8108	2762.2383	3346.973	3231.732
3249.973	2845.189	3681.973	3312.6956
3449.946	2717.4456	3035.2163	3218.6956
3392.2432	2676.0122	3398.5676	3128.6108
3306.054	2784.0493	3356.054	3158.4797
3489.162	2764.6345	3334.8647	3288.9717
3537.8918	2633.5298	3474.054	3284.641
3380.081	2580.1582	3414.1892	3161.607
3398.5405	2668.6365	3252.6487	3209.859
3555.0	2800.2957	3379.2974	3338.617
3317.1082	2754.0452	3437.7837	3255.8306
3614.6487	2750.236	3222.973	3260.7178
3453.7026	2614.8008	3055.162	3105.0342
3451.2163	2665.5256	3153.5134	3142.857
3199.5945	2734.3408	3382.4866	3089.0947
3518.6758	2725.3882	2956.7837	3192.4214
3804.919	2778.4517	3381.4324	3383.0928
3289.0	2725.2422	3277.0	3160.234
3336.919	2675.148	3005.4866	3159.8025
3377.8918	2648.1829	3358.8918	3158.1694
3296.6216	2775.5483	3296.162	3265.3003
3363.6487	2850.419	3616.4055	3354.5364
3712.8918	2827.1582	3546.1892	3449.2197
3806.838	2849.0964	3360.6758	3352.4375
3369.8108	2932.3818	3297.081	3388.881
3678.4595	2779.1829	3582.0	3402.643
3459.7026	2775.8994	3182.946	3309.4275
3607.5676	2710.926	3158.6216	3240.1047
3420.8108	2698.764	3119.6487	3144.125
3129.3513	2728.7412	3302.7568	3175.2097
3519.6216	2665.148	3189.4324	3168.0444
3163.8918	2734.2566	3177.3784	3214.7136
3567.4055	2701.4683	3386.838	3202.143
3564.2974	2761.2505	3321.7568	3158.7378
3436.5945	2767.9507	3252.973	3273.6028
3317.2703	2700.1992	3187.6216	3273.9597
