# all data are average pixel intensities inside the selected area
# areas:
# 37	488	37	429
1176.5946	1176.9529	3577.5134	2513.9324
1198.081	1185.414	3725.8647	2526.14
1146.0	1183.9836	3829.3784	2466.3218
1193.3243	1185.7029	3513.7026	2424.408
1215.027	1175.2766	3648.7026	2449.7344
1222.2433	1199.9324	3580.2163	2479.3147
1163.0541	1196.4344	3368.973	2491.7366
1190.027	1166.6024	3348.2703	2448.0374
1169.081	1180.9468	3486.6216	2435.6667
1197.7297	1180.8771	3551.7297	2387.6714
1158.1892	1177.7582	3459.5134	2442.0676
1168.8649	1166.6066	3705.027	2475.1677
1230.7297	1183.9897	3471.8108	2469.4033
1154.5676	1167.1373	3525.4324	2420.972
1153.6757	1181.9385	3518.2974	2479.2144
1181.4865	1180.2192	3364.054	2423.641
1176.2972	1179.4181	3660.6216	2413.049
1214.3243	1170.0676	3696.838	2419.2239
1181.2162	1183.9468	3891.054	2429.8975
1155.7297	1190.5676	3427.3784	2472.753
1133.1082	1182.0308	3626.4595	2518.6877
1161.8649	1178.791	3480.5676	2418.2168
1204.6216	1173.4672	3621.973	2517.1794
1191.3513	1177.1476	3448.2163	2495.4358
1197.5405	1184.9508	3694.4595	2428.5269
2875.4055	2687.9712	3257.6487	3196.7576
2591.7568	2594.4446	3234.6487	3118.5803
2844.2974	2598.1824	3283.5945	3147.7832
3028.7026	2661.5205	3178.081	3169.0652
2644.6216	2651.709	3316.0	3144.45
2880.5405	2663.0122	3053.0	3117.627
2654.7297	2624.6394	3302.0	3173.1445
2932.6758	2725.5798	3326.7297	3099.8857
3013.3784	2581.9795	3253.4055	3101.1702
2802.054	2682.994	3172.3513	3197.035
2712.5676	2671.1497	3351.8108	3024.6433
2672.4866	2672.168	3186.5134	3085.4941
2717.6487	2645.7542	3277.919	3089.471
2547.8647	2665.7766	3195.7026	3173.837
2754.7026	2703.0	3196.1353	3200.3613
2930.4595	2657.6926	3204.973	3226.5059
2572.1892	2643.7788	3340.4866	3224.6877
2644.6216	2673.1064	3334.2163	3235.732
2623.5134	2714.8362	2981.027	3111.2144
3149.8647	2589.0205	3289.3513	3206.282
2864.1082	2673.1907	3489.6216	3232.5059
2804.162	2609.9612	3319.027	3177.2844
2763.7297	2713.797	3265.4595	3208.4358
2870.2432	2683.1167	3340.6487	3198.86
2945.027	2588.5042	3319.1082	3241.9673
2903.7568	2615.297	3166.027	3120.585
3110.4055	2635.8381	3071.4055	3089.7202
3120.2703	2594.215	3178.4595	3201.8882
2822.8918	2588.869	3072.6216	3164.5408
2920.4055	2750.2397	3085.081	3114.1072
2852.7026	2625.4878	3157.162	3022.5222
2529.7297	2626.1782	2926.2432	3163.606
2714.4866	2590.5718	3249.8647	3076.261
2519.946	2649.1045	3290.8918	3148.8857
2782.162	2616.4856	3221.4324	3124.3916
2840.7026	2584.297	3294.054	3028.6504
2492.973	2589.8362	3073.5676	3130.5432
2577.946	2683.8054	3635.5134	3116.2004
2425.1353	2585.3362	3244.6216	3140.5222
2589.4324	2610.16	3331.8108	3179.1306
2657.973	2700.002	3264.5134	3156.8135
2776.8108	2576.9795	3214.6216	3123.86
2781.6758	2581.9343	3325.8918	3158.7761
2675.4055	2564.1763	2940.6216	3045.1072
2451.946	2619.875	3229.3242	3125.627
2613.6758	2567.8606	3221.8918	3068.5337
3026.081	2560.0164	3212.027	3178.2913
2704.3513	2613.9712	3156.2703	3012.8555
2922.4324	2711.8872	3319.162	3293.331
2799.1082	2552.2705	3388.1892	3039.4895
2779.4055	2654.1885	3366.8918	3171.1143
2894.5945	2534.3157	3404.8918	3149.8018
2769.1892	2524.7234	3183.1892	2963.9883
2770.7568	2618.8442	3374.4324	3144.5828
2871.5134	2561.0186	2988.2974	3134.9976
2787.162	2490.6106	3213.6487	3010.1118
2767.2974	2613.5593	3109.8647	3057.077
2868.7568	2657.752	3270.4595	3171.7925
3137.054	2563.172	3329.1892	2990.9185
2766.4324	2502.9734	3389.8647	3017.5222
2908.3784	2602.1619	3234.4595	3186.9253
2727.162	2622.0635	3256.2974	3187.3962
2526.7568	2468.285	2891.027	3002.0583
2754.5405	2607.1946	3200.2703	3164.035
3076.081	2682.5327	3217.2432	3192.5151
2724.946	2663.8484	3271.3784	3160.7273
2514.3242	2520.7112	3117.838	3070.4941
2698.3242	2514.0144	3026.3242	3009.0747
2720.3784	2570.0554	3101.081	3127.3474
3158.3242	2620.6763	3030.081	3185.9814
3177.027	2716.619	3151.3513	3107.797
2851.7568	2617.5513	3368.7837	3142.8882
2370.027	2486.16	3122.6216	2995.4966
2643.8108	2472.1987	2943.5134	2963.219
2777.2974	2466.8872	3234.5676	3004.014
2625.8918	2563.4263	3015.162	3214.203
2948.1892	2606.1292	3169.5945	3210.9768
2955.2974	2630.7664	3354.3513	3258.697
2753.919	2619.9631	3256.7026	3168.648
2851.2163	2590.1475	3262.4595	3145.5803
2819.2703	2633.3462	3507.1353	3084.6572
2795.0	2654.5225	3045.7026	3205.5479
2997.8647	2565.3462	3413.4055	3208.7039
2777.027	2647.3545	3116.2432	3143.205
2688.8108	2655.1824	3556.081	3218.6807
3418.081	2641.752	3212.3242	3190.2122
2543.2163	2591.2808	3265.5945	3139.0908
2811.081	2548.168	3540.5134	3096.0933
2689.973	2524.2295	3378.7297	3088.084
2688.7026	2553.1516	3230.0	3112.739
2742.5676	2492.9446	3235.1892	2996.4849
2753.162	2472.465	3073.2432	2971.3474
2437.054	2498.7378	3013.054	2955.147
2721.3784	2547.9548	3067.1082	3050.508
2508.7026	2481.7173	3027.7837	3029.818
