# all data are average pixel intensities inside the selected area
# areas:
# 37	476	37	450
1220.8108	1195.4622	4288.4326	2686.369
1208.5405	1180.1492	4303.811	2705.6333
1199.1621	1178.834	4006.1082	2643.3245
1175.2162	1180.1366	4120.5947	2606.389
1173.7028	1180.3235	3947.973	2600.4268
1210.7838	1186.0042	3987.1353	2564.2112
1240.5946	1183.8257	3844.162	2607.9756
1235.1892	1181.5146	3975.5405	2681.851
1152.7567	1180.5798	3649.946	2601.4177
1188.7567	1187.1555	3941.8918	2555.5579
1145.6216	1178.6449	4460.8647	2654.2156
1222.3513	1181.042	4324.7295	2638.2666
1177.6216	1177.8677	3952.6758	2613.8267
1151.5676	1193.6134	3880.3513	2545.98
1199.1621	1187.0126	4170.946	2612.6355
1163.4865	1183.1261	3975.8647	2620.92
1192.2162	1177.8235	4216.027	2618.1
1160.6487	1190.5358	3803.2974	2621.6155
1234.3513	1184.5126	3552.027	2580.4888
1180.3784	1190.8572	4274.4863	2577.5066
1230.081	1187.6323	4113.6484	2656.9023
1153.4324	1177.7941	3760.5405	2577.6533
1186.8108	1172.2269	3832.5134	2521.4644
1211.8379	1176.8214	3925.081	2657.4133
1182.6487	1176.5568	4217.054	2627.0422
3259.0	2973.0273	3597.946	3070.66
3517.946	3014.5925	3565.1353	3070.7334
3546.027	2895.6072	3771.4866	3041.449
3059.6758	2986.0127	3383.4866	3091.771
3302.2703	2866.3928	3730.027	3139.9355
3174.8108	2981.3362	3907.5405	3105.4111
3251.1082	3102.7207	3901.2974	3235.56
3337.027	3135.1323	4409.027	3183.38
3477.027	3080.2668	3991.1082	3207.9
3516.8108	3092.5671	3866.4324	3233.2356
3506.2432	3140.9832	3815.919	3188.8066
3093.4324	3024.6282	3718.3513	3259.4045
3304.8647	3135.7542	3866.0	3266.071
3240.7837	3051.2815	3715.6487	3206.7979
3012.2703	3051.4412	4022.973	3179.6821
3544.919	3046.7983	3956.8918	3137.96
3610.946	3056.8823	3523.2703	3192.5044
3064.4595	2935.4685	3729.6487	3203.2822
3386.7837	3055.2961	4248.7295	3237.4355
3221.6487	3025.3845	3758.4866	3217.4756
3198.919	3036.5547	3615.5134	3167.28
3317.7568	2995.5735	3837.2703	3249.8823
3238.5134	3095.8298	4118.5674	3131.1646
3215.3242	2960.1975	3910.6758	3142.0288
2884.5676	3008.3445	3754.973	3148.9155
3431.5405	3008.6953	3699.4866	3153.3489
3255.027	3009.458	3989.2974	3227.5112
3543.3242	2900.9265	3898.027	3130.291
3079.2163	3027.25	3805.8647	3230.5889
3473.081	2992.4412	3911.0	3167.3623
3299.2163	2916.082	3528.1353	3124.7266
3303.162	2948.7332	3618.054	3213.1711
3013.5945	2935.9055	3710.4866	3227.3955
3326.4055	2942.8467	4039.2974	3159.7134
3135.8918	2897.0525	3789.8108	3147.7244
3509.4866	2961.4329	4112.054	3170.62
3293.4595	2865.0461	3813.4866	3052.7534
3145.8108	2900.1743	3715.2974	3122.3223
3095.3784	2799.4138	3223.162	3042.709
3100.5405	2843.3362	3583.919	2991.4844
3299.027	2863.8066	3646.6758	3142.571
3212.3242	2892.7856	3716.1892	3156.4666
2975.2163	2891.6135	3972.8918	3055.5732
3103.4595	2917.895	3730.6487	3041.0955
3083.4595	2891.7688	3793.4324	3056.1355
3135.162	2937.9622	3695.1082	3184.611
3306.2974	2975.2458	3500.1082	3047.6978
2879.5405	2916.5903	3907.5676	3139.92
3157.3784	2866.2942	3715.8647	2952.331
3401.5945	2880.7542	3431.5676	3093.2512
2920.3513	2782.2058	3657.3513	2987.2178
3369.6758	2856.9768	3818.1082	3067.229
2981.081	2823.0127	3754.3784	3055.86
3072.3784	2849.8257	4031.2703	3145.331
2878.5945	2897.1304	3529.1353	3039.9756
2795.3513	2895.7332	3781.946	3026.3066
3062.8647	2923.4602	3987.3513	3160.9177
2817.2703	2795.9097	3766.0	2953.3333
2928.1082	2897.8928	3600.4866	3012.8489
3345.5134	2932.0168	4040.6487	3137.4622
2968.8918	2750.7395	3462.6216	3024.3733
3131.2432	2818.126	3700.6758	2968.8289
3496.2163	2952.7793	3776.1082	3176.0732
3423.3784	2866.6597	3863.8108	3139.2222
3374.5405	2745.4749	3624.5945	3008.0288
3023.3784	2768.5378	3436.162	2964.2444
3372.3513	2789.1428	3718.6758	3109.8088
3114.8108	2858.5273	3803.081	3094.271
3213.3784	2838.9873	3914.4595	3115.6868
3128.8108	2786.3655	3559.081	2990.9756
3240.4595	2709.6743	3366.2703	2991.5667
2927.4324	2731.7961	3715.1353	2992.4
3246.8647	2842.0315	3562.1892	3005.2466
3092.081	2866.5251	3659.7568	3090.34
3288.8108	2838.2122	3436.8918	3112.4355
3075.838	2881.7478	3937.7026	3130.7334
2904.6216	2814.0273	3535.919	3040.7866
2910.0	2710.5967	3329.7026	2908.9512
2975.7297	2802.729	3499.4866	3035.96
2800.5945	2844.6533	3542.4866	3144.131
3157.0	2905.2207	3956.027	3084.5088
3303.2703	2858.9307	3798.919	3150.4978
3269.054	2874.4727	3852.3513	3073.4912
3081.8108	2765.334	3467.8918	2990.9268
2869.5405	2764.8677	3674.027	2975.5754
3149.4595	2863.1638	3603.3242	3022.2312
3075.8918	2808.834	3426.6216	3055.3577
2871.1353	2725.7354	3865.054	3117.7822
2940.4324	2928.1387	3702.3242	3130.3423
2995.054	2869.6619	3817.5134	3174.551
3176.8647	2815.8152	3794.3513	3056.5356
3079.8108	2830.6304	3958.1892	3131.2378
2764.6487	2812.0042	3947.1082	3037.4443
3253.6487	2606.8591	3790.2163	2860.1868
3186.973	2723.0293	3451.1353	3005.8157
3023.5676	2731.7856	3600.054	2970.3977
2974.2974	2748.395	3757.2432	2985.9956
2984.8108	2808.3928	3617.3513	3007.5
2926.7837	2749.1597	3532.5405	3096.2068
3049.5676	2764.7458	3515.5676	2946.2134
2976.7837	2736.8655	3631.3242	2982.129
3198.2974	2821.3066	3751.838	3072.6133
2772.2432	2821.021	3721.2974	3060.111
3394.7297	2793.6196	3483.162	3011.1555
3006.3784	2847.6975	3902.3242	3142.9866
3338.2432	2727.4768	3596.7026	3095.3777
3321.4866	2774.2058	3878.919	3102.229
3527.8647	2863.0757	3610.6758	3156.162
2939.162	2857.1743	3851.946	3068.851
