# all data are average pixel intensities inside the selected area
# areas:
# 37	547	37	515
1127.6487	1140.4132	2730.4866	2042.7223
1147.8108	1139.8958	3241.3242	2035.8524
1122.2433	1138.6051	2774.919	2067.2603
1153.3513	1140.9452	3074.3513	2050.5884
1148.3513	1144.17	2885.3513	2024.901
1132.081	1137.1426	2947.2974	2065.5068
1129.3243	1143.6727	2815.4324	2047.736
1130.3513	1138.8226	2753.054	2060.3787
1127.4324	1146.1682	3146.6487	2013.0059
1120.0541	1134.0951	2924.4866	1994.7806
1133.7297	1144.3638	2793.5405	2049.7107
1123.8649	1134.5868	2971.0	2067.767
1120.1082	1136.3674	3078.5405	2036.5359
1148.8108	1147.8702	2978.162	2045.2311
1114.2972	1134.6106	2923.7837	2063.7573
1169.5135	1135.8026	3009.946	2060.167
1163.2972	1141.0786	2850.1892	1994.6117
1160.8649	1131.2322	2566.2163	2025.6272
1139.1082	1141.1152	2978.1082	2042.9165
1137.0	1132.212	2906.4595	2041.0776
1132.8649	1143.6527	2569.4595	2067.301
1124.027	1144.053	2911.3513	1979.5941
1146.5405	1147.3729	2885.919	1965.8
1129.5405	1144.8647	2854.081	2032.9457
1113.4054	1146.0457	2782.4866	2037.9651
2694.2703	2249.4717	3297.054	2780.862
2548.946	2286.2888	3352.0	2705.7107
2322.8108	2288.5593	3325.2163	2808.9612
2400.7837	2335.7258	3501.3784	2816.1494
2785.973	2326.66	3248.2703	2814.2446
2515.946	2387.9104	3203.1353	2840.495
2658.3513	2359.3088	3670.2432	2911.2952
2534.919	2297.106	3408.946	2767.5222
2806.4055	2396.5906	3323.8918	2828.2368
2544.6758	2405.5796	3514.5676	2828.8467
2536.7026	2266.3162	3389.6758	2829.9436
2391.2432	2388.468	3492.1892	2876.6602
2289.6487	2356.0403	3302.1892	2874.86
2546.2163	2309.5996	3398.8647	2894.3477
2907.1353	2346.0986	3519.0	2846.266
2508.1892	2304.413	3368.8647	2828.0369
2783.5134	2388.3145	3602.838	2826.5864
2381.5134	2358.2651	3295.3513	2815.5398
2507.162	2275.9287	3405.054	2808.8135
2462.7026	2301.457	3126.7568	2835.7593
2407.4055	2317.7185	3470.8647	2786.437
2690.3784	2370.044	3731.2974	2830.2407
2809.838	2349.839	3649.4324	2857.7283
2458.4595	2278.426	3442.3784	2798.5903
2523.2703	2331.9727	3294.4324	2854.5476
2664.2703	2250.4954	3277.1892	2729.7283
2458.1082	2281.2195	3285.5405	2780.7942
2568.7568	2320.2615	3307.0	2857.5962
2412.946	2308.9763	3295.6216	2821.7961
2353.027	2238.0896	3251.973	2826.864
2314.3513	2229.7349	3314.7837	2694.4854
2410.0	2305.0073	3172.2974	2719.499
2456.4866	2209.3967	3332.973	2707.8079
2776.3784	2268.9817	3345.7297	2798.5903
2567.7837	2309.6016	3104.973	2781.4854
2659.1082	2277.532	3326.027	2726.967
2396.1353	2269.0493	2948.4595	2711.3242
2405.8108	2253.905	3441.4595	2803.2815
2340.8647	2253.1353	3297.5134	2709.4312
2416.919	2255.7495	3236.1082	2672.67
2559.4055	2271.8538	3110.8918	2732.9768
2454.5676	2230.7185	3282.7297	2643.635
2470.838	2322.1663	3238.6487	2708.0718
2477.3513	2256.543	3109.838	2701.0623
2428.1082	2208.5193	3247.2974	2794.0212
2453.1353	2300.2725	3100.5945	2731.468
2568.973	2228.097	3211.8918	2698.1418
2532.7568	2296.2195	3202.8918	2754.3826
2649.2432	2247.3308	3344.2703	2682.1067
2470.3242	2248.3564	3403.8918	2717.693
2467.838	2314.1663	3399.0	2723.163
2395.919	2208.9014	3168.5405	2665.7107
2556.7026	2277.9287	3280.027	2812.7397
2361.7297	2223.596	3386.1353	2622.6409
2565.081	2316.066	3400.4595	2749.3438
2261.5676	2208.936	3079.081	2720.2893
2671.2974	2262.479	3402.5134	2721.198
2399.6216	2302.0566	3028.0	2787.5962
2344.7837	2168.0457	2890.8647	2651.3923
2602.3784	2257.0513	3373.4866	2783.2642
2265.919	2234.2615	3413.1892	2670.027
2470.2703	2233.1956	3074.7568	2596.6484
2373.0	2286.3418	3371.6216	2759.501
2694.5134	2274.4387	3097.054	2821.998
2569.027	2214.2395	3360.7568	2733.8467
2306.7568	2217.8757	3018.4595	2703.435
2441.6487	2299.6143	3439.4866	2690.5786
2490.081	2272.3071	3076.4595	2808.0913
2369.8108	2324.2468	3071.2703	2810.664
2433.2974	2225.6125	3067.6758	2657.666
2246.6487	2218.2595	3326.027	2645.4543
2501.1892	2317.7202	3794.6487	2733.2407
2727.081	2329.0803	3680.162	2746.2427
2316.919	2243.1152	3201.3242	2748.7573
2345.3784	2203.1353	3014.2703	2664.0776
2405.973	2302.448	3443.838	2819.862
2406.3784	2285.1316	3526.2974	2819.2446
2239.919	2151.9983	3269.973	2619.0427
2447.2163	2226.1023	3233.5945	2714.7864
2657.0	2294.437	3320.162	2854.802
2589.4055	2317.8118	3215.8918	2823.4622
2658.7837	2224.1335	3229.8108	2720.194
2459.1082	2254.5137	3376.5405	2732.0776
2631.3513	2281.7935	3401.7297	2807.435
2615.2703	2343.7092	3764.5134	2836.868
2445.6487	2204.2668	3165.8647	2792.5088
2229.7568	2230.6472	3296.4324	2639.099
2415.919	2158.4497	3124.7568	2623.033
2359.919	2247.468	3026.054	2732.4097
2548.8647	2367.3804	3636.5676	2750.734
2526.7026	2334.9524	3118.8918	2797.7244
2489.4055	2290.587	3368.2974	2771.5593
2536.5405	2185.5156	3079.4324	2624.1106
2221.5945	2128.5886	3266.1082	2598.7612
2380.6487	2153.2122	3103.2432	2582.8835
